Minute,TVC,Label,MQ135,MQ136,MQ137,MQ138,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9
1548,5.412588875,4,11.44,7.76,18.19,12,7.11,17.15,5.02,17,15.22,41.05,10.82
1549,5.412588875,4,11.44,7.76,18.19,12,7.11,17.22,5.02,17.07,15.22,42.38,11.12
1550,5.412588875,4,11.39,7.76,18.27,12,7.09,17.15,5,17,15.22,43.22,11.26
1551,5.412588875,4,11.44,7.76,18.27,12,7.11,17.15,5.02,17,15.22,42.38,10.57
1552,5.412588875,4,11.26,7.61,18.04,11.76,6.97,16.86,4.9,16.78,15.09,40.8,10.87
1553,5.412588875,4,11.39,7.7,18.19,11.9,7.03,17.01,4.98,17,15.15,41.05,11.62
1554,5.412588875,4,11.48,7.73,18.19,11.95,7.09,17.15,5,16.93,15.22,42.38,11.17
1555,5.412588875,4,10.74,7.11,17.43,11.22,6.43,16.11,4.54,16.36,14.57,39.79,10.57
1556,5.412588875,4,11.44,7.7,18.19,11.95,7.06,17.08,4.98,16.86,15.22,42.11,10.95
1557,5.412588875,4,11.39,7.67,18.19,11.9,7.03,17.08,4.94,16.86,15.15,40.29,11.08
1558,5.412588875,4,11.39,7.7,18.19,11.86,7.03,17.22,4.96,16.71,15.15,41.05,10.91
1559,5.412588875,4,11.39,7.7,18.19,11.86,7.03,17.37,4.94,16.71,15.22,45.88,10.78
1560,5.412588875,4,11.35,7.7,18.19,11.9,7.03,17.3,4.96,16.93,15.15,40.04,10.95
1561,5.473782773,4,11.44,7.7,18.19,11.9,7.03,17.3,4.96,16.78,15.15,39.79,10.99
1562,5.473782773,4,11.39,7.67,18.19,11.86,7,17.22,4.94,17,15.22,42.66,10.74
1563,5.473782773,4,11.39,7.67,18.19,11.86,7,17.15,4.92,16.93,15.15,40.8,11.04
1564,5.473782773,4,11.39,7.7,18.19,11.9,7.03,17.15,4.96,17.22,15.29,43.5,10.99
1565,5.473782773,4,11.44,7.7,18.19,11.9,7.03,17.15,4.96,16.86,15.22,41.32,11.26
1566,5.473782773,4,11.48,7.73,18.19,11.9,7.06,17.15,4.96,16.93,15.22,40.29,10.91
1567,5.473782773,4,11.53,7.7,18.19,11.9,7.03,17.15,4.96,16.78,15.22,42.38,10.91
1568,5.473782773,4,11.48,7.64,18.11,11.86,7,17.08,4.92,16.78,15.15,41.05,10.87
1569,5.473782773,4,11.53,7.7,18.19,11.9,7.03,17.15,4.96,16.93,15.22,38.83,11.12
1570,5.473782773,4,11.48,7.7,18.19,11.9,7.03,17.08,4.96,16.86,15.22,40.54,11.04
1571,5.473782773,4,11.44,7.61,18.04,11.81,6.97,17.01,4.9,16.86,15.15,40.54,10.57
1572,5.473782773,4,11.26,7.52,17.96,11.67,6.89,16.86,4.84,16.71,15.02,40.8,10.53
1573,5.473782773,4,11.13,7.4,17.81,11.53,6.75,16.58,4.76,16.57,14.96,39.3,10.61
1574,5.473782773,4,11.3,7.58,18.04,11.72,6.92,16.93,4.86,16.78,15.15,40.29,11.48
1575,5.473782773,4,11.48,7.7,18.19,11.9,7.03,17.15,4.94,17,15.29,41.05,11.48
1576,5.473782773,4,11.48,7.73,18.11,11.86,7.03,17.08,4.92,16.86,15.15,41.58,11.12
1577,5.473782773,4,11.48,7.73,18.11,11.95,7.03,17.08,4.96,17.07,15.15,40.54,11.12
1578,5.473782773,4,11.39,7.64,17.96,11.86,7.03,16.93,4.9,16.78,15.15,41.32,10.91
1579,5.473782773,4,11.53,7.7,18.11,11.9,7.03,17.08,4.94,16.93,15.15,38.12,11.3
1580,5.473782773,4,11.39,7.61,18.04,11.86,6.94,16.93,4.88,16.86,15.15,42.66,11.43
1581,5.473782773,4,11.48,7.7,18.11,11.9,7.03,17.08,4.94,17,15.22,41.05,11.39
1582,5.473782773,4,11.57,7.73,18.19,11.95,7.06,17.15,4.96,17,15.29,41.32,11.08
1583,5.473782773,4,11.53,7.73,18.19,11.95,7.09,17.15,4.96,17.14,15.29,41.32,10.95
1584,5.473782773,4,11.53,7.73,18.19,11.95,7.06,17.15,4.96,17,15.29,41.32,10.95
1585,5.473782773,4,11.57,7.73,18.35,11.95,7.06,17.15,4.96,17,15.29,41.05,10.95
1586,5.473782773,4,11,7.22,17.66,11.3,6.59,16.31,4.62,16.5,14.83,39.79,10.57
1587,5.473782773,4,11.26,7.43,17.96,11.58,6.78,16.65,4.76,16.93,15.02,39.79,11.08
1588,5.473782773,4,11.35,7.55,18.04,11.72,6.89,16.86,4.84,16.93,15.15,40.54,10.78
1589,5.473782773,4,11.53,7.73,18.27,11.95,7.06,17.15,4.96,17,15.35,40.04,11.26
1590,5.473782773,4,11.17,7.37,18.04,11.49,6.72,16.58,4.74,16.86,15.02,40.04,10.01
1591,5.473782773,4,11.35,7.52,18.19,11.67,6.89,16.86,4.86,16.64,15.15,40.29,10.82
1592,5.473782773,4,11.57,7.7,18.27,11.9,7.06,17.15,4.94,17,15.29,41.05,11.3
1593,5.473782773,4,11.57,7.73,18.27,11.95,7.06,17.15,4.94,17,15.29,42.11,10.87
1594,5.473782773,4,10.45,6.77,17.29,10.74,6.14,15.65,4.29,16.16,14.44,38.59,10.05
1595,5.473782773,4,10.37,6.72,17.21,10.65,6.07,15.65,4.26,16.02,14.38,35.93,10.05
1596,5.473782773,4,10.91,7.28,17.73,11.44,6.53,16.44,4.58,16.5,14.76,39.06,10.29
1597,5.473782773,4,11.17,7.43,17.96,11.58,6.78,16.79,4.74,17,15.02,40.8,10.91
1598,5.473782773,4,11.04,7.28,17.81,11.39,6.61,16.51,4.64,16.5,14.89,39.06,10.74
1599,5.473782773,4,10.95,7.22,17.81,11.35,6.59,16.44,4.6,16.64,14.89,39.3,10.29
1600,5.473782773,4,11,7.25,17.88,11.35,6.59,16.44,4.62,16.57,14.89,40.54,10.91
1601,5.473782773,4,10.95,7.25,17.88,11.35,6.61,16.51,4.62,16.5,14.96,40.8,10.61
1602,5.473782773,4,10.87,7.14,17.73,11.22,6.51,16.31,4.54,16.36,14.83,39.06,10.29
1603,5.473782773,4,10.87,7.16,17.73,11.26,6.53,16.31,4.54,16.5,14.83,39.55,10.25
1604,5.473782773,4,10.87,7.16,17.73,11.26,6.51,16.31,4.54,16.64,14.83,39.3,10.29
1605,5.473782773,4,10.87,7.16,17.66,11.26,6.51,16.31,4.54,16.71,14.83,40.04,10.13
1606,5.473782773,4,10.83,7.11,17.73,11.22,6.48,16.31,4.52,16.71,14.76,38.36,10.01
1607,5.473782773,4,10.83,7.16,17.73,11.22,6.51,16.31,4.54,16.78,14.83,38.59,10.91
1608,5.473782773,4,11.26,7.49,18.11,11.67,6.83,16.86,4.76,17.36,15.09,40.29,10.61
1609,5.473782773,4,11.21,7.46,18.04,11.67,6.81,16.79,4.76,17.07,15.09,39.79,10.95
1610,5.473782773,4,11.39,7.64,18.27,11.86,6.97,17.08,4.86,17.22,15.35,40.8,10.95
1611,5.473782773,4,11.48,7.7,18.27,11.95,7.03,17.15,4.9,17.22,15.29,40.8,10.91
1612,5.473782773,4,11.3,7.55,18.19,11.76,6.89,16.86,4.82,17.14,15.15,42.11,11.3
1613,5.473782773,4,11.57,7.76,18.35,12.05,7.11,17.22,4.96,17.36,15.35,40.54,11.08
1614,5.473782773,4,11.48,7.7,18.35,11.95,7.03,17.08,4.92,17.29,15.29,40.04,11.43
1615,5.473782773,4,10.33,6.74,16.93,10.87,6.12,15.52,4.22,16.09,14.32,37.44,9.74
1616,5.473782773,4,11.57,7.79,18.43,12.1,7.14,17.3,4.98,17.36,15.42,42.94,11.39
1617,5.473782773,4,11.3,7.55,18.04,11.86,6.89,16.93,4.8,17.07,15.15,41.05,10.7
1618,5.473782773,4,11.53,7.73,18.43,12.05,7.09,17.15,4.94,17.36,15.35,39.79,11.04
1619,5.473782773,4,11.57,7.79,18.43,12.1,7.14,17.22,4.98,17.36,15.42,41.84,11.17
1620,5.473782773,4,11.57,7.76,18.35,12.14,7.11,17.22,4.96,17.36,15.35,40.8,11.43
1621,5.539131408,4,11.57,7.73,18.27,12.05,7.11,17.22,4.96,17.36,15.35,41.05,10.53
1622,5.539131408,4,11.57,7.79,18.43,12.14,7.11,17.22,4.98,17.29,15.35,40.04,10.99
1623,5.539131408,4,11.3,7.52,18.11,11.81,6.89,16.79,4.76,17.07,15.09,39.3,11.17
1624,5.539131408,4,11.26,7.52,18.11,11.76,6.86,16.79,4.78,17.14,15.09,39.06,10.57
1625,5.539131408,4,11.21,7.49,18.11,11.76,6.86,16.79,4.78,17.07,15.09,44.07,10.78
1626,5.539131408,4,11.04,7.31,17.88,11.53,6.7,16.51,4.66,16.86,14.96,39.79,10.53
1627,5.539131408,4,11.04,7.28,17.96,11.53,6.7,16.51,4.66,16.78,14.96,40.54,10.53
1628,5.539131408,4,11.04,7.31,17.96,11.53,6.67,16.51,4.64,17,14.96,40.54,10.57
1629,5.539131408,4,11.04,7.31,17.96,11.53,6.7,16.51,4.64,17,14.96,37.67,10.53
1630,5.539131408,4,11.04,7.31,17.96,11.53,6.7,16.51,4.66,17,14.89,41.05,10.78
1631,5.539131408,4,11.04,7.28,17.96,11.53,6.7,16.44,4.64,17.14,14.96,40.04,10.21
1632,5.539131408,4,10.87,7.19,17.73,11.39,6.56,16.31,4.56,17.07,14.89,39.79,10.37
1633,5.539131408,4,11,7.28,17.96,11.53,6.67,16.51,4.64,17.14,15.02,39.79,10.53
1634,5.539131408,4,11.04,7.31,17.88,11.53,6.67,16.44,4.64,17.14,14.96,40.29,10.57
1635,5.539131408,4,11.04,7.31,17.96,11.53,6.7,16.44,4.64,17.22,15.02,41.32,10.49
1636,5.539131408,4,11.04,7.31,17.96,11.58,6.7,16.51,4.66,16.86,14.96,39.79,10.95
1637,5.539131408,4,11.04,7.34,17.96,11.58,6.7,16.44,4.64,17.59,15.02,39.79,10.45
1638,5.539131408,4,11.04,7.31,17.96,11.58,6.67,16.51,4.64,17.07,14.96,39.79,10.49
1639,5.539131408,4,11.04,7.34,17.96,11.58,6.72,16.51,4.66,17.14,14.96,39.55,10.49
1640,5.539131408,4,11.17,7.46,18.27,11.72,6.81,16.65,4.74,17.36,15.09,39.79,10.57
1641,5.539131408,4,11.3,7.58,18.19,11.86,6.92,16.79,4.8,17.36,15.15,40.54,10.7
1642,5.539131408,4,11.3,7.61,18.27,11.9,6.94,16.86,4.82,17.36,15.15,44.07,11.3
1643,5.539131408,4,11.35,7.61,18.27,11.9,6.94,16.86,4.82,17.36,15.15,39.06,11.12
1644,5.539131408,4,11.35,7.61,18.27,11.9,6.94,16.79,4.82,17.44,15.15,40.54,11.04
1645,5.539131408,4,11.3,7.58,18.27,11.9,6.94,16.79,4.82,17.29,15.15,40.04,11.21
1646,5.539131408,4,11.3,7.61,18.27,11.9,6.94,16.86,4.84,17.51,15.15,40.54,10.61
1647,5.539131408,4,11.35,7.61,18.27,11.9,6.97,16.86,4.84,17.22,15.22,40.04,10.87
1648,5.539131408,4,11.3,7.61,18.27,11.95,6.97,16.86,4.84,17.44,15.15,40.04,10.82
1649,5.539131408,4,11.3,7.64,18.27,11.95,6.97,16.86,4.84,17.29,15.22,39.06,11.48
1650,5.539131408,4,11.44,7.73,18.43,12.1,7.09,17.01,4.92,17.14,15.29,40.29,11.26
1651,5.539131408,4,11.35,7.67,18.27,12,7.03,16.86,4.86,17,15.22,41.05,10.91
1652,5.539131408,4,11.44,7.73,18.35,12.1,7.09,17.01,4.92,17.14,15.29,40.8,11.08
1653,5.539131408,4,11.48,7.76,18.43,12.1,7.11,17.08,4.92,17.07,15.29,40.54,10.7
1654,5.539131408,4,11.44,7.76,18.35,12.1,7.09,17.01,4.92,17.36,15.29,40.29,10.99
1655,5.539131408,4,11.39,7.67,18.27,12.05,7.03,16.86,4.88,17.29,15.22,40.29,11.04
1656,5.539131408,4,11.53,7.76,18.43,12.19,7.14,17.01,4.94,17.36,15.35,40.8,10.91
1657,5.539131408,4,11.48,7.76,18.43,12.14,7.11,17.01,4.92,17.44,15.35,41.05,10.99
1658,5.539131408,4,11.48,7.79,18.43,12.14,7.09,16.86,4.92,17.44,15.35,41.58,11.39
1659,5.539131408,4,11.3,7.58,18.19,12,6.92,16.65,4.8,17.22,15.15,40.8,10.65
1660,5.539131408,4,11.48,7.73,18.43,12.14,7.09,16.86,4.92,17.36,15.29,41.84,11.12
1661,5.539131408,4,11.48,7.73,18.43,12.1,7.09,16.86,4.9,17.29,15.22,39.06,10.74
1662,5.539131408,4,11.48,7.73,18.35,12.1,7.06,16.86,4.9,17.44,15.29,41.58,10.7
1663,5.539131408,4,11.53,7.76,18.43,12.14,7.09,16.86,4.92,19.44,15.29,39.79,11.12
1664,5.539131408,4,11.53,7.76,18.35,12.14,7.09,16.86,4.92,19.62,15.22,40.29,10.82
1665,5.539131408,4,11.48,7.73,18.35,12.1,7.06,16.86,4.9,19.71,15.22,41.32,10.61
1666,5.539131408,4,11.48,7.7,18.35,12.1,7.06,16.79,4.9,19.36,15.22,43.5,11.43
1667,5.539131408,4,11.53,7.76,18.43,12.19,7.11,16.93,4.94,20.15,15.29,41.58,10.87
1668,5.539131408,4,11.53,7.76,18.43,12.19,7.11,16.86,4.94,19.71,15.22,40.29,11.39
1669,5.539131408,4,11.53,7.76,18.35,12.14,7.09,16.86,4.92,19.27,15.22,41.05,11.08
1670,5.539131408,4,11.53,7.79,18.35,12.19,7.14,16.93,4.94,19.53,15.29,40.8,11.52
1671,5.539131408,4,11.48,7.7,18.35,12.1,7.06,16.79,4.9,19.79,15.22,40.04,10.61
1672,5.539131408,4,11.48,7.73,18.27,12.1,7.09,16.79,4.9,19.79,15.22,41.05,10.99
1673,5.539131408,4,11.44,7.76,18.43,12.14,7.11,16.86,4.92,19.62,15.29,41.58,10.82
1674,5.539131408,4,11.48,7.79,18.35,12.19,7.11,16.86,4.94,19.88,15.22,39.79,11.48
1675,5.539131408,4,11.21,7.76,18.43,12.19,7.14,16.93,4.94,20.15,15.29,40.29,11.43
1676,5.539131408,4,11.17,7.76,18.43,12.24,7.14,16.86,4.94,20.15,15.22,40.54,11.21
1677,5.539131408,4,10.91,7.61,18.27,12,7,16.65,4.84,20.15,15.09,40.29,10.57
1678,5.539131408,4,11.21,7.64,18.19,12.05,7,16.65,4.84,19.97,15.09,40.04,11.34
1679,5.539131408,4,11.3,7.67,18.27,12.1,7.03,16.72,4.88,20.24,15.15,39.79,11.48
1680,5.539131408,4,10.95,7.64,18.19,12.05,7,16.65,4.84,19.97,15.09,38.83,10.82
1681,5.611142707,4,11.04,7.64,18.27,12.1,7,16.65,4.84,20.06,15.15,40.54,10.78
1682,5.611142707,4,11.08,7.67,18.35,12.05,7.03,16.65,4.86,19.97,15.15,40.04,10.91
1683,5.611142707,4,11.08,7.64,18.35,12.05,7,16.65,4.84,19.88,15.15,40.04,10.7
1684,5.611142707,4,11.08,7.67,18.35,12.1,7.03,16.72,4.86,20.06,15.15,40.8,11.39
1685,5.611142707,4,11.44,7.67,18.35,12.1,7.06,16.72,4.88,19.79,15.15,39.79,10.99
1686,5.611142707,4,11.35,7.64,18.27,12.05,7,16.65,4.84,19.79,15.15,39.3,11.39
1687,5.611142707,4,11,7.58,18.19,11.9,6.94,16.58,4.8,19.79,15.09,40.54,10.78
1688,5.611142707,4,11.26,7.58,18.35,12,6.94,16.58,4.8,19.62,15.09,41.58,11.34
1689,5.611142707,4,11.21,7.82,18.51,12.29,7.17,16.93,4.96,19.79,15.35,41.05,11.21
1690,5.611142707,4,11.21,7.82,18.51,12.29,7.17,16.93,4.96,20.24,15.29,40.8,11.3
1691,5.611142707,4,11.21,7.85,18.43,12.34,7.2,16.93,4.98,19.88,15.35,40.8,11.52
1692,5.611142707,4,11.62,7.85,18.51,12.34,7.2,16.93,4.98,19.79,15.35,41.05,11.52
1693,5.611142707,4,11.44,7.76,18.51,12.24,7.11,16.79,4.92,19.79,15.29,38.59,10.95
1694,5.611142707,4,11.57,7.79,18.43,12.29,7.17,16.86,4.94,19.71,15.29,41.05,10.99
1695,5.611142707,4,11.53,7.82,18.67,12.29,7.14,16.93,4.94,17.51,15.29,41.05,10.99
1696,5.611142707,4,11.57,7.82,18.51,12.29,7.17,16.86,4.94,17.51,15.35,40.29,11.52
1697,5.611142707,4,11.48,7.79,18.51,12.29,7.14,16.86,4.94,17.36,15.29,40.8,11.62
1698,5.611142707,4,11.44,7.79,18.43,12.24,7.14,16.79,4.94,17.22,15.29,39.3,11.12
1699,5.611142707,4,11.44,7.85,18.51,12.34,7.2,16.93,4.96,17.29,15.35,41.32,11.66
1700,5.611142707,4,11.48,7.85,18.51,12.34,7.2,16.93,4.96,17.29,15.35,40.29,11.34
1701,5.611142707,4,11.44,7.82,18.51,12.29,7.2,16.86,4.94,17.14,15.29,41.58,11.12
1702,5.611142707,4,11.48,7.85,18.51,12.34,7.17,16.86,4.94,17.36,15.35,40.29,10.91
1703,5.611142707,4,11.39,7.88,18.59,12.34,7.2,16.86,4.96,17.36,15.35,40.04,11.66
1704,5.611142707,4,11.39,7.82,18.51,12.29,7.17,16.86,4.94,17.36,15.29,41.05,11.04
1705,5.611142707,4,11.53,7.85,18.51,12.34,7.17,16.86,4.96,17.74,15.29,41.05,11.48
1706,5.611142707,4,11.44,7.76,18.59,12.19,7.11,16.86,4.94,17.74,15.29,39.06,11.48
1707,5.611142707,4,11.17,7.79,18.51,12.29,7.14,16.86,4.92,17.44,15.29,40.04,10.99
1708,5.611142707,4,11.48,7.79,18.51,12.29,7.14,16.86,4.92,17.29,15.29,40.8,10.74
1709,5.611142707,4,11.39,7.79,18.51,12.29,7.14,16.86,4.92,17.29,15.29,41.32,11.3
1710,5.611142707,4,11.66,7.82,18.51,12.29,7.17,16.86,4.92,17.22,15.29,45.57,11.57
1711,5.611142707,4,11.44,7.82,18.51,12.34,7.17,16.86,4.94,17.59,15.29,41.05,11.08
1712,5.611142707,4,11.39,7.82,18.51,12.34,7.17,16.86,4.94,17.59,15.35,41.05,11.17
1713,5.611142707,4,11.44,7.82,18.59,12.39,7.17,16.86,4.94,17.44,15.35,40.8,10.87
1714,5.611142707,4,11.44,7.85,18.51,12.34,7.2,16.86,4.96,17.51,15.35,40.29,11.04
1715,5.611142707,4,11.53,7.85,18.43,12.34,7.2,16.93,4.94,17.51,15.35,38.83,10.99
1716,5.611142707,4,11.39,7.82,18.59,12.34,7.14,16.86,4.92,17.44,15.35,39.55,10.91
1717,5.611142707,4,11.39,7.85,18.51,12.34,7.2,16.86,4.94,17.51,15.35,40.54,11.34
1718,5.611142707,4,11.62,7.85,18.51,12.39,7.2,16.93,4.96,17.51,15.35,41.05,11.66
1719,5.611142707,4,11.44,7.76,18.43,12.24,7.09,16.72,4.88,17.44,15.29,41.32,10.95
1720,5.611142707,4,10.49,6.97,17.58,11.22,6.3,15.52,4.33,16.5,14.51,37.44,10.57
1721,5.611142707,4,11.39,7.67,18.51,12.14,7.06,16.65,4.86,17.36,15.22,40.8,11.17
1722,5.611142707,4,11.35,7.73,18.43,12.19,7.09,16.72,4.86,17.36,15.22,40.29,11.39
1723,5.611142707,4,11.48,7.79,18.51,12.29,7.14,16.86,4.92,17.59,15.56,40.54,11.12
1724,5.611142707,4,11.48,7.79,18.51,12.29,7.14,16.79,4.9,17.67,15.42,40.8,11.34
1725,5.611142707,4,11.44,7.76,18.59,12.24,7.14,16.79,4.92,17.67,15.35,39.3,11.57
1726,5.611142707,4,11.3,7.7,18.43,12.19,7.03,16.65,4.84,17.36,15.29,43.78,10.95
1727,5.611142707,4,11.39,7.82,18.51,12.24,7.14,16.79,4.9,17.51,15.35,40.8,11.12
1728,5.611142707,4,11.21,7.82,18.51,12.34,7.14,16.79,4.92,17.67,15.29,41.32,10.99
1729,5.611142707,4,11.35,7.85,18.51,12.34,7.14,16.86,4.94,17.59,15.35,40.8,11.17
1730,5.611142707,4,11.21,7.85,18.59,12.39,7.17,17.08,4.92,17.59,15.42,41.05,10.74
1731,5.611142707,4,11.48,7.85,18.51,12.39,7.14,17.01,4.94,17.67,15.35,41.32,10.57
1732,5.611142707,4,11.04,7.46,17.96,11.95,6.81,16.31,4.62,17.07,15.02,39.79,10.65
1733,5.611142707,4,11.44,7.76,18.51,12.39,7.14,16.93,4.92,17.82,15.35,41.32,11.3
1734,5.611142707,4,11.21,7.76,18.51,12.29,7.14,16.86,4.92,18.13,15.35,39.55,11.52
1735,5.611142707,4,10.95,7.49,18.43,11.95,6.92,16.44,4.76,17.51,15.15,39.79,11.39
1736,5.611142707,4,11.13,7.46,18.35,11.95,6.86,16.38,4.76,17.51,15.15,39.55,11.17
1737,5.611142707,4,11.26,7.64,18.43,12.19,7.03,16.65,4.84,17.51,15.22,40.04,10.78
1738,5.611142707,4,11.3,7.7,18.51,12.29,7.09,16.79,4.88,17.51,15.29,41.05,11.3
1739,5.611142707,4,11.39,7.7,18.51,12.24,7.09,16.86,4.88,17.59,15.29,40.29,10.65
1740,5.611142707,4,11.35,7.73,18.43,12.29,7.11,16.86,4.9,17.59,15.29,42.11,10.7
1741,5.636574516,4,11.39,7.73,18.51,12.29,7.14,16.79,4.9,17.44,15.35,41.05,11.04
1742,5.636574516,4,11.39,7.76,18.51,12.34,7.14,16.86,4.92,17.59,15.35,40.8,11.04
1743,5.636574516,4,11.44,7.76,18.51,12.34,7.14,16.86,4.92,17.59,15.35,38.59,10.99
1744,5.636574516,4,11.53,7.73,18.51,12.29,7.14,16.79,4.9,17.67,15.29,40.29,11.08
1745,5.636574516,4,10.62,6.85,17.43,11.17,6.27,15.45,4.31,16.71,14.44,37.67,9.89
1746,5.636574516,4,11.62,7.73,18.59,12.1,7.11,16.79,4.9,17.67,15.35,40.8,10.95
1747,5.636574516,4,11.66,7.76,18.43,12.34,7.14,16.86,4.9,17.59,15.35,41.58,10.95
1748,5.636574516,4,11.66,7.76,18.43,12.39,7.14,16.86,4.92,17.67,15.29,40.8,10.91
1749,5.636574516,4,11.66,7.73,18.67,12.24,7.14,16.72,4.92,17.74,15.35,39.79,11.43
1750,5.636574516,4,11.66,7.79,18.51,12.34,7.17,16.79,4.92,17.59,15.29,40.8,10.95
1751,5.636574516,4,11.71,7.82,18.51,12.39,7.2,16.79,4.94,17.67,15.35,40.04,10.82
1752,5.636574516,4,11.71,7.76,18.43,12.39,7.17,16.72,4.94,17.51,15.29,40.8,11.66
1753,5.636574516,4,11.66,7.73,18.51,12.39,7.17,16.72,4.92,17.67,15.29,40.54,10.99
1754,5.636574516,4,11.66,7.73,18.43,12.34,7.17,16.65,4.92,17.36,15.29,41.58,10.91
1755,5.636574516,4,11.66,7.73,18.51,12.39,7.14,16.65,4.92,17.59,15.29,41.32,10.91
1756,5.636574516,4,11.66,7.73,18.51,12.39,7.2,16.65,4.92,17.82,15.29,41.05,11.04
1757,5.636574516,4,11.66,7.73,18.43,12.39,7.14,16.65,4.92,17.51,15.29,41.32,10.7
1758,5.636574516,4,11.57,7.7,18.35,12.34,7.14,16.65,4.9,17.82,15.15,41.05,11.12
1759,5.636574516,4,11.57,7.73,18.27,12.34,7.17,16.58,4.9,17.36,15.09,38.83,11.48
1760,5.636574516,4,11.57,7.73,18.27,12.34,7.17,16.51,4.9,17.36,15.09,39.55,11.3
1761,5.636574516,4,11.48,7.73,18.35,12.39,7.2,16.51,4.92,17.59,15.15,39.79,11.34
1762,5.636574516,4,11.57,7.7,18.27,12.29,7.17,16.51,4.92,17.36,15.09,42.11,10.87
1763,5.636574516,4,11.66,7.76,18.43,12.44,7.23,16.58,4.96,17.51,15.29,40.8,11.52
1764,5.636574516,4,11.53,7.7,18.11,12.34,7.17,16.38,4.92,17.14,14.96,38.59,10.87
1765,5.636574516,4,11.39,7.73,18.11,12.34,7.17,16.38,4.92,17.29,15.02,39.3,10.7
1766,5.636574516,4,11.3,7.7,17.96,12.29,7.17,16.31,4.92,17.22,14.89,39.79,10.65
1767,5.636574516,4,11.35,7.73,18.04,12.34,7.17,16.31,4.92,17.14,14.89,39.3,11.3
1768,5.636574516,4,11.35,7.7,18.04,12.29,7.17,16.31,4.92,17.22,15.02,37.67,11.34
1769,5.636574516,4,11.35,7.7,18.04,12.29,7.17,16.24,4.92,17.07,14.89,39.3,10.87
1770,5.636574516,4,11.35,7.73,18.11,12.39,7.17,16.31,4.92,17.07,14.96,38.83,10.91
1771,5.636574516,4,11.57,7.73,18.11,12.34,7.2,16.31,4.94,17.29,15.02,39.3,10.99
1772,5.636574516,4,11.39,7.73,18.11,12.34,7.17,16.31,4.94,17.36,15.02,40.04,11.26
1773,5.636574516,4,11.62,7.73,18.11,12.34,7.2,16.31,4.94,17.29,15.02,40.54,10.78
1774,5.636574516,4,11.35,7.7,18.04,12.34,7.17,16.24,4.92,17.29,15.02,39.55,10.65
1775,5.636574516,4,11.35,7.7,18.11,12.34,7.17,16.24,4.92,17.22,15.02,40.8,10.65
1776,5.636574516,4,11.35,7.73,18.11,12.34,7.17,16.24,4.94,17.29,15.09,37.67,11.26
1777,5.636574516,4,11.62,7.73,18.11,12.34,7.17,16.31,4.94,17.29,15.02,39.55,11.12
1778,5.636574516,4,11.62,7.73,18.11,12.34,7.14,16.24,4.92,17.29,15.02,40.04,10.82
1779,5.636574516,4,11.62,7.73,18.11,12.34,7.17,16.31,4.92,17.29,15.02,40.29,10.74
1780,5.636574516,4,11.62,7.73,18.11,12.39,7.2,16.31,4.94,17.36,15.02,40.54,11.17
1781,5.636574516,4,11.66,7.76,18.27,12.39,7.2,16.31,4.94,17.44,15.09,39.55,10.87
1782,5.636574516,4,11.66,7.76,18.11,12.39,7.2,16.31,4.94,17.44,15.02,40.04,11.3
1783,5.636574516,4,11.66,7.73,18.11,12.34,7.23,16.24,4.92,17.51,15.02,40.04,11.3
1784,5.636574516,4,11.66,7.76,18.11,12.39,7.2,16.31,4.94,17.51,15.09,39.79,11.04
1785,5.636574516,4,11.66,7.76,18.19,12.39,7.23,16.31,4.96,17.51,15.09,39.3,11.3
1786,5.636574516,4,11.62,7.76,18.19,12.39,7.2,16.31,4.94,17.67,15.09,37.67,10.95
1787,5.636574516,4,11.62,7.76,18.19,12.44,7.2,16.31,4.94,17.59,15.09,39.79,10.82
1788,5.636574516,4,11.62,7.76,18.11,12.39,7.2,16.31,4.94,17.36,15.02,40.8,11.26
1789,5.636574516,4,11.62,7.76,18.11,12.39,7.2,16.38,4.94,17.67,15.09,39.55,10.65
1790,5.636574516,4,11.62,7.76,18.11,12.39,7.2,16.31,4.94,17.82,15.02,39.3,11.12
1791,5.636574516,4,11.3,7.67,18.04,12.29,7.14,16.17,4.88,17.67,14.96,40.29,10.87
1792,5.636574516,4,11.3,7.7,18.04,12.29,7.14,16.17,4.9,17.44,14.96,38.83,11.12
1793,5.636574516,4,11.3,7.67,18.04,12.29,7.14,16.17,4.9,17.51,14.96,39.79,11.17
1794,5.636574516,4,11.3,7.7,18.04,12.29,7.14,16.11,4.9,17.51,14.96,39.06,11.34
1795,5.636574516,4,11.35,7.7,18.04,12.29,7.14,16.04,4.9,17.44,14.96,39.55,10.95
1796,5.636574516,4,11.35,7.67,18.04,12.29,7.14,16.04,4.9,17.44,14.96,38.83,10.74
1797,5.636574516,4,11.35,7.67,17.96,12.29,7.14,16.04,4.9,17.51,14.96,39.3,10.95
1798,5.636574516,4,11.35,7.67,18.04,12.29,7.14,15.97,4.9,17.36,15.02,39.79,10.91
1799,5.636574516,4,11.44,7.7,18.43,12.44,7.14,16.24,4.92,17.82,15.29,41.58,11.12
1800,5.636574516,4,11.35,7.58,18.35,12.29,7.03,16.11,4.84,17.74,15.22,40.29,10.95
1801,5.644984905,4,11.62,7.55,18.35,12.19,7.03,16.04,4.82,17.74,15.22,40.04,10.99
